Study_Hours_Per_Day,Extracurricular_Hours_Per_Day,Sleep_Hours_Per_Day,Social_Hours_Per_Day,Physical_Activity_Hours_Per_Day,GPA,Stress_Level,Leverage,High_Leverage_2p,High_Leverage_3p,Cook_Distance
7.7,0.1,7.2,4.7,4.3,3.37,Moderate,0.0026709264261557284,0,0,0.0009937929381588363
9.5,0.1,7.8,4.7,1.9,3.71,High,0.003930156273809587,0,0,2.9347384625625144e-05
7.7,1.3,5.7,5.3,4.0,3.36,High,0.002492211098982014,0,0,5.32914936649322e-05
7.9,2.7,9.0,2.9,1.5,3.17,Moderate,0.0013727604726401599,0,0,0.0001465369644583997
7.0,2.1,9.0,2.2,3.7,2.89,Moderate,0.0014245202787458674,0,0,3.5597104038361346e-05
9.6,0.4,8.2,2.4,3.4,3.4,High,0.0025839059224893007,0,0,2.622340224663147e-05
7.0,2.7,5.3,3.6,5.4,3.17,High,0.0021099128460958043,0,0,0.00010074138803443504
5.9,3.6,8.3,5.3,0.9,2.99,Low,0.003568467952224181,0,0,0.0006673454452593208
7.4,2.2,9.6,4.3,0.5,2.77,Moderate,0.003599082493378188,0,0,7.58157703166882e-05
7.0,1.6,6.4,1.6,7.4,2.97,Moderate,0.0013204085617257214,0,0,0.00037725372472570737
9.3,0.3,8.4,1.0,5.0,3.29,High,0.002899907315925367,0,0,5.9851453588265926e-05
6.3,3.1,9.4,1.2,4.0,2.91,Moderate,0.0022513219239153697,0,0,0.0002093384343781901
7.3,1.9,9.4,4.1,1.3,3.51,Moderate,0.00407815970024243,0,0,0.00013027471210524445
9.2,0.0,7.0,5.4,2.4,3.41,High,0.0036246248638603287,0,0,2.2495951588518345e-05
8.7,2.2,7.6,1.9,3.6,3.73,High,0.0032328645987978535,0,0,7.207407155452729e-05
7.1,2.9,9.3,0.7,4.0,3.12,Moderate,0.0019424966231227283,0,0,4.845007765808985e-05
7.3,1.6,8.4,1.5,5.2,3.27,Moderate,0.0012983114029425321,0,0,0.00011530358063230235
7.1,3.6,10.0,0.4,2.9,3.13,Moderate,0.003264017805418335,0,0,4.507951476125077e-05
6.2,3.8,9.8,0.4,3.8,3.17,Moderate,0.004647436409014131,0,0,0.0010426406620488785
5.1,2.4,6.4,5.2,4.9,2.77,Low,0.0026092125737632614,0,0,6.0232673208875096e-05
6.4,2.7,8.4,1.3,5.2,2.94,Moderate,0.0013545410648593585,0,0,5.3714789717155054e-05
6.4,3.2,9.0,2.5,2.9,2.87,Moderate,0.0018126399087471795,0,0,8.048556294303057e-05
8.0,2.4,9.1,1.9,2.6,3.01,Moderate,0.001616601549718642,0,0,0.0001802118580930607
7.7,1.8,7.2,0.5,6.8,2.97,Moderate,0.00164047543368498,0,0,0.0005921147604651206
8.6,0.9,6.0,2.5,6.0,3.38,High,0.0019897885632274726,0,0,1.055466170967021e-05
6.9,1.8,7.7,1.2,6.4,2.75,Moderate,0.0018431777265788276,0,0,0.00014230682890952186
5.8,3.5,7.2,2.5,5.0,2.87,Low,0.0019489080520881663,0,0,0.0004913800927138436
7.8,2.2,8.5,1.0,4.5,3.06,Moderate,0.001192983906488709,0,0,0.00018260640082314592
6.3,3.2,9.7,0.7,4.1,2.65,Moderate,0.0035053960234916713,0,0,0.00035651347997643314
5.3,1.3,5.7,4.3,7.4,2.79,High,0.0024608970698241643,0,0,0.0021886154055299574
7.7,0.6,5.0,4.8,5.9,3.23,High,0.0030246809586794874,0,0,3.0477624651397573e-05
6.7,2.3,6.6,0.5,7.9,2.77,Moderate,0.002567013433392891,0,0,0.0004149248330256462
6.1,0.8,7.1,3.9,6.1,3.4,Moderate,0.004587201862515394,0,0,0.0003739199368987148
9.8,2.4,7.4,2.5,1.9,3.56,High,0.00236360124694925,0,0,7.096760725799035e-06
9.6,3.3,6.6,1.1,3.4,3.45,High,0.0029847301605922384,0,0,5.345673506683656e-06
8.7,2.0,5.3,4.3,3.7,2.96,High,0.0040745365235045445,0,0,1.1816103428354562e-05
9.0,1.2,8.3,2.3,3.2,3.74,High,0.0033053373425269315,0,0,9.143070996296007e-05
9.4,2.0,6.6,4.5,1.5,3.46,High,0.002304823131990907,0,0,6.562602947732697e-06
6.1,1.6,9.3,4.3,2.7,2.65,Moderate,0.0034402211032992756,0,0,0.0004926754867817068
6.8,1.1,5.9,4.5,5.7,2.93,High,0.0017632440814389432,0,0,0.00022232347194102035
6.3,1.8,6.9,5.9,3.1,2.8,Moderate,0.002532412670912615,0,0,0.00015447893439302573
5.4,2.4,8.0,2.5,5.7,2.77,Low,0.001781540102582274,0,0,4.4106264369103656e-05
7.2,0.2,7.6,3.0,6.0,2.83,Moderate,0.0025005554425112414,0,0,0.0003328516111561801
6.3,0.7,9.8,5.1,2.1,3.03,Moderate,0.0042489596773404225,0,0,0.00040499792203514516
6.2,1.3,6.0,3.0,7.5,3.12,Moderate,0.0020750342907152643,0,0,0.0003129179313962307
5.8,3.2,9.0,0.8,5.2,2.88,Low,0.002626959413279601,0,0,0.00017512968261015167
7.0,0.7,6.3,1.6,8.4,2.63,Moderate,0.004065439906416874,0,0,0.0011571686108152056
9.7,0.5,9.9,0.9,3.0,3.72,High,0.004667170793142787,0,0,0.00019945282018826773
8.9,1.4,5.7,5.1,2.9,3.55,High,0.0031159271307795375,0,0,7.5645391580744755e-06
7.8,1.9,7.5,4.4,2.4,2.91,Moderate,0.0018658566316522693,0,0,0.0005318790635984229
5.4,2.7,9.5,0.3,6.1,2.9,Low,0.0033437072215395645,0,0,1.858527409935166e-05
7.2,1.6,5.7,3.0,6.5,2.94,High,0.0015690857685730494,0,0,8.406228725862431e-05
5.6,1.9,8.8,1.5,6.2,2.89,Low,0.0022668248098204006,0,0,7.457176296556435e-05
8.4,3.4,7.1,3.9,1.2,3.26,High,0.0017309461469621743,0,0,5.393499724616133e-05
5.2,0.5,6.0,2.4,9.9,2.69,Low,0.0033389657856324564,0,0,0.00020387055789984995
8.3,2.8,7.9,1.8,3.2,3.44,High,0.0014917624866447828,0,0,0.00010135852752270373
7.9,1.4,5.4,6.0,3.3,3.11,High,0.0027242815949550915,0,0,3.50069546043286e-05
8.3,1.3,7.0,1.6,5.8,3.39,High,0.0014343118651776827,0,0,3.663999210854908e-05
6.7,1.6,8.6,3.1,4.0,3.54,Moderate,0.004746996535353134,0,0,0.0001692342120857202
9.6,0.2,7.9,5.1,1.2,3.46,High,0.00370015801350695,0,0,2.9934504252787e-05
6.2,3.5,5.1,4.4,4.8,2.97,High,0.003125665061602134,0,0,0.00048393669730023803
7.2,0.2,9.6,2.8,4.2,3.19,Moderate,0.002933272685452804,0,0,6.425264499421747e-05
5.1,2.8,7.4,0.7,8.0,3.15,Low,0.005115236232988302,0,0,3.074704209831089e-05
7.5,3.3,9.3,2.4,1.5,3.36,Moderate,0.0027646318298985948,0,0,0.00012869583947454973
5.1,2.8,7.1,3.4,5.6,2.5,Low,0.00299673376083182,0,0,3.974657081615378e-05
9.6,0.5,8.4,0.0,5.5,3.7,High,0.004158007377834672,0,0,4.061118366220336e-05
9.6,0.5,5.5,2.0,6.4,3.19,High,0.004534995039209964,0,0,2.5228091953963168e-06
7.9,1.8,5.2,1.9,7.2,3.07,High,0.002199481796228245,0,0,1.9097474218025234e-05
9.1,2.8,8.6,2.4,1.1,3.24,High,0.0017688384788886022,0,0,7.629653661816375e-05
6.4,3.3,9.9,2.2,2.2,2.9,Moderate,0.0027653871358972668,0,0,0.0002265946165999527
5.0,0.6,6.6,3.5,8.3,2.89,Low,0.00385346044349588,0,0,4.4504993499196986e-05
8.9,3.0,8.0,2.6,1.5,3.29,High,0.0013387683332840377,0,0,4.265269294236227e-05
8.2,2.5,7.8,5.4,0.1,3.4,High,0.0024560225127867796,0,0,0.00020953396535772635
9.4,0.9,5.4,2.9,5.4,3.56,High,0.003207103722859758,0,0,2.0158688430183584e-06
7.6,3.3,7.2,3.4,2.5,3.03,Moderate,0.0011894802833094205,0,0,0.00034550215029052967
8.1,3.3,5.8,3.6,3.2,3.22,High,0.0020190428759098303,0,0,2.586997174763853e-05
8.0,0.7,5.6,5.9,3.8,2.93,High,0.004096027060601554,0,0,5.812971295049416e-05
5.9,2.7,8.0,3.9,3.5,2.78,Low,0.0016561261399757883,0,0,0.0004164827456884454
5.4,3.6,6.9,1.9,6.2,2.35,Low,0.00492368703755607,0,0,0.00034934693245569393
9.3,3.7,6.5,3.9,0.6,3.24,High,0.003136566717903146,0,0,1.1061936253299946e-05
8.9,3.7,6.2,3.0,2.2,3.49,High,0.002963605762535717,0,0,1.27677797016912e-05
5.0,2.3,6.7,1.9,8.1,2.64,Low,0.002087192989377888,0,0,2.0698566500269984e-05
8.2,3.4,8.0,3.8,0.6,3.26,High,0.0015082086424641167,0,0,0.0001584807699760345
7.3,0.0,7.8,4.0,4.9,2.75,Moderate,0.0035148470335786466,0,0,0.00042236156438353465
8.0,2.9,7.9,0.3,4.9,3.25,Moderate,0.0016474699545968197,0,0,0.0005438181076917325
6.4,0.3,7.1,3.3,6.9,2.77,Moderate,0.0026099014159840766,0,0,0.0001722046597425824
6.6,2.9,8.2,2.0,4.3,3.14,Moderate,0.0014667035133542226,0,0,5.5972938049692175e-05
8.2,2.2,5.1,4.2,4.3,3.48,High,0.0030278726913058,0,0,1.3149116270361129e-05
6.9,3.8,9.1,2.5,1.7,2.88,Moderate,0.002918402436968814,0,0,5.6468726636288814e-05
6.7,1.9,6.5,3.1,5.8,2.87,Moderate,0.0011292786967937705,0,0,0.00018792407795704887
5.8,3.9,5.5,5.6,3.2,2.88,High,0.004117787950534585,0,0,0.001616612685110599
8.6,1.7,8.2,1.9,3.6,3.46,High,0.0013949373032780402,0,0,7.595717626848945e-05
6.5,2.3,7.5,3.5,4.2,2.8,Moderate,0.0011868015495754437,0,0,5.829827928428585e-05
5.4,0.2,6.3,0.4,11.7,2.53,Low,0.00678903715179883,0,0,0.0008779947553171662
5.5,3.3,5.2,4.0,6.0,2.95,High,0.0033480369588072345,0,0,0.0016172760484104995
7.4,1.2,7.6,2.3,5.5,3.03,Moderate,0.0008241261357694123,0,0,0.0001534915667653209
7.8,0.5,10.0,2.4,3.3,3.43,Moderate,0.0036932488094364026,0,0,0.00015697819424572348
6.8,3.3,7.3,4.3,2.3,2.83,Moderate,0.0019165794410470564,0,0,0.00015941119125986947
5.5,3.4,8.7,1.3,5.1,2.74,Low,0.002657959581853527,0,0,5.438013680516958e-05
9.9,1.0,7.3,0.2,5.6,3.32,High,0.0036674612936752685,0,0,7.788860062309177e-06
7.0,2.3,9.8,2.5,2.4,3.09,Moderate,0.0019231580477483336,0,0,2.67396683400852e-05
5.2,1.3,7.9,5.7,3.9,3.04,Low,0.0038681712860584388,0,0,3.8780063115833406e-05
9.3,0.9,6.1,1.2,6.5,3.29,High,0.0029731760644443428,0,0,5.064943806373101e-06
7.5,1.9,6.3,3.0,5.3,3.4,Moderate,0.001766765256795492,0,0,0.0009254627914054649
5.2,0.5,9.4,4.5,4.4,2.9,Low,0.004615725803388298,0,0,1.4014867772939194e-05
6.8,3.0,8.9,4.0,1.3,2.49,Moderate,0.005056010279349374,0,0,8.419409182656277e-05
8.6,0.8,6.7,2.8,5.1,3.52,High,0.0020550883133438084,0,0,2.2264181880262555e-05
6.6,0.6,7.0,5.9,3.9,2.83,Moderate,0.0028161235068298205,0,0,0.00023925973537727792
6.1,2.4,7.2,0.4,7.9,3.29,Moderate,0.004051417250674443,0,0,0.0003676250603892929
7.6,3.5,6.4,0.5,6.0,3.12,Moderate,0.0023998760941079614,0,0,0.0012523254171498321
9.7,1.5,7.9,3.9,1.0,3.69,High,0.0027278749982693326,0,0,1.6482719410152126e-05
5.7,1.2,5.7,4.9,6.5,2.66,High,0.0027088035446061875,0,0,0.0013093899329271988
6.1,2.9,9.7,2.8,2.5,2.5,Moderate,0.004277662530454345,0,0,0.0008448261300641996
6.6,1.9,8.0,5.9,1.6,3.41,Moderate,0.004635465037536236,0,0,0.0001992770513386026
9.7,3.4,9.4,0.7,0.8,3.6,High,0.0032622741476806025,0,0,9.6847102812648e-05
7.0,3.8,7.1,3.6,2.5,3.11,Moderate,0.001960355844377071,0,0,0.0002947992125385525
8.5,3.8,6.2,4.1,1.4,2.93,High,0.004041298323613532,0,0,4.854490729984667e-05
8.9,2.2,8.3,1.5,3.1,3.37,High,0.0013238637456019597,0,0,5.111690853446463e-05
7.4,2.5,7.0,1.2,5.9,3.11,Moderate,0.0009588403260290436,0,0,0.0002886350732316388
8.7,1.6,6.8,2.4,4.5,3.42,High,0.0012473847416402985,0,0,1.3462759578735836e-05
7.0,2.2,7.7,3.0,4.1,3.05,Moderate,0.0006122819170382307,0,0,5.643154599346902e-05
5.8,0.5,9.7,3.6,4.4,2.65,Low,0.004156034310885985,0,0,0.00025384808549707257
8.3,1.6,9.5,2.9,1.7,3.12,High,0.0020549238409195898,0,0,0.0006213930126036674
9.8,3.3,9.3,0.3,1.3,3.73,High,0.00440661213933885,0,0,9.150920609071502e-05
6.4,1.1,6.4,5.1,5.0,2.79,Moderate,0.0020621516714322296,0,0,0.00022996780248185321
6.2,3.2,7.8,0.0,6.8,2.8,Moderate,0.0024708730459329234,0,0,0.00015022005049447832
7.1,1.6,5.6,4.1,5.6,3.28,High,0.0021704643852124977,0,0,0.0001118977232676211
8.6,0.0,9.8,4.6,1.0,3.48,High,0.004299081892060049,0,0,0.001041675156152777
9.5,0.1,9.7,3.8,0.9,3.57,High,0.004068711034011043,0,0,0.00023607691027271175
9.7,1.8,8.0,2.1,2.4,3.82,High,0.003490709521827549,0,0,2.047297917791015e-05
9.7,0.3,7.5,4.1,2.4,3.53,High,0.0030387423419468134,0,0,1.22386473320113e-05
9.5,3.8,5.3,2.2,3.2,3.7,High,0.00522290763680504,0,0,2.5259559199629023e-06
5.1,1.3,7.7,5.5,4.4,2.8,Low,0.002939348931304283,0,0,2.3772979374459205e-05
7.7,1.1,9.5,5.3,0.4,2.99,Moderate,0.0029781755827571277,0,0,0.00012546782681364902
7.0,3.6,6.9,4.4,2.1,2.84,Moderate,0.0024320986989630165,0,0,0.0003830946596796149
9.6,1.8,8.7,1.4,2.5,3.43,High,0.00235836831488059,0,0,4.1005606951060366e-05
5.1,0.4,7.5,4.1,6.9,3.01,Low,0.004060474495726475,0,0,3.492038603697955e-05
8.5,2.8,7.5,4.8,0.4,3.06,High,0.002185968788275318,0,0,9.802952791256198e-05
7.4,1.8,6.0,1.8,7.0,3.13,Moderate,0.0012923268082276295,0,0,0.0007056783435849183
6.2,1.2,8.9,2.0,5.7,2.85,Moderate,0.001844782404682597,0,0,0.00015574558027877568
6.2,0.7,8.9,0.8,7.4,3.02,Moderate,0.002905511988774415,0,0,0.00027348875057690543
8.4,2.5,9.1,0.2,3.8,2.65,High,0.006234740809299999,0,0,0.001372008873103344
6.5,1.1,5.7,1.7,9.0,3.02,High,0.0021487544675866206,0,0,0.000298531315456606
8.3,1.5,8.6,1.9,3.7,2.86,High,0.002845713270423386,0,0,0.00045060426277274314
6.5,2.2,5.1,0.5,9.7,3.1,High,0.0033548839062405716,0,0,0.00025476644925872914
8.6,0.4,9.2,4.2,1.6,3.27,High,0.0027668554437920707,0,0,0.0004426228900314668
8.1,3.3,7.0,1.2,4.4,3.8,High,0.0060009177348958,0,0,0.00019054459601405087
7.7,2.3,9.7,3.9,0.4,3.3,Moderate,0.002431946953982218,0,0,9.756897254326497e-05
9.4,3.2,9.7,0.2,1.5,3.4,High,0.003669827520114971,0,0,0.0002559651908757834
9.2,2.0,8.7,0.6,3.5,3.03,High,0.0035181149895110024,0,0,0.000140004715477866
6.3,2.9,5.8,2.1,6.9,2.78,High,0.00217834330878635,0,0,0.0005037360563551612
8.5,1.5,7.8,0.6,5.6,3.02,High,0.002221699640211827,0,0,0.00010733936003304837
9.0,1.5,8.2,3.8,1.5,3.41,High,0.0015359852656623644,0,0,4.831505393564142e-05
8.1,1.7,5.9,5.7,2.6,3.17,High,0.0020240027967953845,0,0,3.077141765338571e-05
8.8,0.8,6.7,4.9,2.8,3.53,High,0.0025051951592426737,0,0,2.1279463866325645e-05
7.2,2.9,6.9,1.3,5.7,3.23,Moderate,0.001524413802847495,0,0,0.0004033736545396204
8.2,3.9,6.6,2.4,2.9,3.32,High,0.002198024502556237,0,0,5.1962644549625907e-05
9.2,3.0,5.3,6.0,0.5,3.77,High,0.006282785946033549,0,0,5.863292015082053e-06
8.8,3.5,8.3,2.9,0.5,3.26,High,0.002116129035945558,0,0,0.00011390867777827622
9.4,0.8,5.4,4.7,3.7,3.25,High,0.0038053310784451474,0,0,3.040449635927313e-06
9.2,0.7,9.3,3.3,1.5,3.64,High,0.003420415088698085,0,0,0.00020702676511588254
7.1,0.8,6.4,3.0,6.7,3.08,Moderate,0.0011842648949659937,0,0,0.0003806331340260217
7.7,3.2,9.0,2.4,1.7,3.03,Moderate,0.0015962878507738939,0,0,0.00011936002956377911
5.3,3.5,5.4,1.5,8.3,2.91,High,0.00347659357972983,0,0,0.0027706055785826802
8.5,1.6,9.4,1.3,3.2,2.9,High,0.0032488803832989724,0,0,0.000738524853465455
7.7,3.5,9.6,0.9,2.3,3.39,Moderate,0.003523249745627368,0,0,0.00017990173775613147
7.3,2.2,9.7,4.8,0.0,3.25,Moderate,0.003237191715798526,0,0,6.42058626112618e-05
6.9,0.0,5.0,2.8,9.3,2.85,High,0.0032577237156387645,0,0,0.00013427799898977068
7.4,0.1,8.4,1.8,6.3,2.75,Moderate,0.003625959418952723,0,0,0.0003157636546104121
5.8,1.6,6.2,3.2,7.2,2.98,Low,0.0017368392979762593,0,0,0.0008428753129297047
6.0,2.0,5.8,4.0,6.2,2.81,High,0.0020441934532534345,0,0,0.0006995369408411696
7.3,0.3,8.0,1.6,6.8,3.15,Moderate,0.0017590430223955763,0,0,0.00022520419338260022
7.6,2.1,9.6,2.6,2.1,2.78,Moderate,0.0028966463618698363,0,0,9.283354049028232e-05
9.7,3.1,6.4,4.1,0.7,3.76,High,0.004558262847313402,0,0,5.480017553621573e-06
7.2,3.3,9.1,0.8,3.6,2.87,Moderate,0.0022899504884514297,0,0,7.026940819489546e-05
6.5,1.2,8.6,1.4,6.3,3.18,Moderate,0.0020253689599292733,0,0,7.172140028205372e-05
5.0,2.9,5.9,0.6,9.6,2.63,High,0.003644772461609746,0,0,0.005708617621820729
7.4,0.2,9.9,4.3,2.2,2.84,Moderate,0.004620436728106994,0,0,7.96223080503939e-05
6.6,1.3,7.2,3.8,5.1,2.93,Moderate,0.0011226228236319582,0,0,8.82003803552654e-05
9.3,1.0,6.9,5.2,1.6,3.32,High,0.0025783718281525455,0,0,1.295705606188757e-05
8.3,1.4,8.4,0.1,5.8,3.23,High,0.0017011775775347608,0,0,0.00017986490120882402
9.1,3.8,9.6,1.4,0.1,3.71,High,0.0049782514190985,0,0,0.0004738618749166955
7.6,1.4,7.3,4.1,3.6,3.09,Moderate,0.0008519675536939851,0,0,0.00024164904826320575
9.6,3.3,9.9,1.1,0.1,3.5,High,0.00360720948153665,0,0,0.00022463627106211382
6.4,0.4,5.6,1.7,9.9,3.21,High,0.003429413297491051,0,0,0.0004572496298510974
9.5,2.5,5.0,1.1,5.9,3.52,High,0.004138541020282492,0,0,1.393566587132713e-06
5.5,1.5,7.5,0.3,9.2,2.61,Low,0.002701701354191616,0,0,0.0001832057361362203
8.2,1.9,7.5,2.6,3.8,3.13,High,0.0007698433958209849,0,0,4.703224949618014e-05
9.8,0.9,7.6,4.2,1.5,3.62,High,0.002615909085128767,0,0,9.750676767441915e-06
6.9,1.9,5.4,3.7,6.1,3.05,High,0.0015394516892955946,0,0,9.79054247121876e-05
6.4,0.6,7.7,3.2,6.1,3.0,Moderate,0.0016773337544933853,0,0,7.706773866238507e-05
8.1,0.8,7.3,4.3,3.5,3.12,High,0.00153965722182425,0,0,9.406445524376769e-05
7.6,1.6,6.6,3.7,4.5,3.18,Moderate,0.0008267498510251256,0,0,0.0003764246039598496
5.4,1.8,9.5,0.6,6.7,2.9,Low,0.003444245464640667,0,0,2.1006607147120772e-05
9.9,3.8,5.4,4.6,0.3,3.69,High,0.005541653850934428,0,0,1.687400221690911e-06
7.1,1.8,8.2,4.6,2.3,2.98,Moderate,0.0013176953347221682,0,0,7.977229664138278e-05
5.2,2.4,5.9,2.1,8.4,2.69,High,0.002338924224441995,0,0,0.002750572779251251
6.7,0.4,5.7,0.2,11.0,2.58,High,0.00609273890141614,0,0,0.0006970793539383726
7.4,3.8,5.6,5.7,1.5,3.27,High,0.0039116100183370075,0,0,0.0001468889243272424
8.2,3.3,5.5,3.0,4.0,3.5,High,0.0032758141551188,0,0,2.161258310905159e-05
8.5,2.3,9.2,0.3,3.7,3.34,High,0.0018581521736556678,0,0,0.00030185345365025287
6.9,1.4,8.1,5.3,2.3,3.42,Moderate,0.003616490940997117,0,0,0.0002137905149779701
7.5,3.3,7.0,0.6,5.6,2.82,Moderate,0.0027269506992746596,0,0,0.0008401315999212679
8.6,3.0,5.3,1.3,5.8,3.06,High,0.0037025793602795056,0,0,1.0897175603395197e-05
6.4,2.2,5.7,0.8,8.9,2.89,High,0.0028979123055794987,0,0,0.00048695860675151856
6.8,3.2,7.6,0.8,5.6,2.78,Moderate,0.0021591798687447027,0,0,0.0001553108161542057
8.7,1.6,6.3,2.3,5.1,2.87,High,0.0037908969365500057,0,0,3.0736214447074293e-05
6.2,1.6,5.1,4.6,6.5,2.92,High,0.0025455113318580765,0,0,0.00037866253636140016
5.9,0.2,8.3,4.6,5.0,2.88,Low,0.002998262479178702,0,0,0.0007163579219896955
6.0,2.9,8.5,1.5,5.1,3.17,Moderate,0.002754656730204545,0,0,0.0005486899366087882
9.5,0.4,9.9,3.6,0.6,3.5,High,0.003682080565833575,0,0,0.00026926899385424914
8.6,0.8,7.2,0.4,7.0,3.32,High,0.0022210114893163554,0,0,4.038054045333651e-05
6.9,3.0,6.9,2.0,5.2,3.23,Moderate,0.001653840793021331,0,0,0.00029452373829665925
5.2,1.5,5.8,4.2,7.3,2.83,High,0.0025650976863471234,0,0,0.0028385980867999382
5.5,2.7,6.4,1.2,8.2,2.75,Low,0.00261776077934589,0,0,0.000370025133642905
7.4,2.0,6.6,0.8,7.2,3.1,Moderate,0.0014074832335508258,0,0,0.0005609872778248026
6.9,2.7,8.9,2.9,2.6,2.77,Moderate,0.002020517963205093,0,0,4.4118981809162745e-05
6.4,0.6,6.2,1.3,9.5,3.04,Moderate,0.0023161162046711867,0,0,0.00040070013855770755
7.6,2.3,9.7,0.9,3.5,3.36,Moderate,0.0025311982256195622,0,0,0.00010251970408040032
7.8,1.0,6.3,0.2,8.7,3.27,Moderate,0.0025778257508827034,0,0,0.0017734897250453092
6.5,3.0,5.2,1.3,8.0,3.17,High,0.003321678820793,0,0,0.00028843753325860487
7.3,2.8,6.9,1.0,6.0,3.24,Moderate,0.0016850490521943253,0,0,0.0005067084953632287
7.0,2.3,9.7,0.3,4.7,2.64,Moderate,0.004161411389912885,0,0,5.5074313591939195e-05
7.5,0.1,6.6,4.9,4.9,3.14,Moderate,0.002180132243935357,0,0,0.0009012823983561233
7.8,1.8,6.4,1.8,6.2,3.39,Moderate,0.001581828043553102,0,0,0.0010163996221979972
9.8,1.8,7.0,4.6,0.8,3.39,High,0.0024575045402706317,0,0,5.580226566295653e-06
7.1,2.2,6.2,4.5,4.0,3.34,Moderate,0.002181317768298226,0,0,0.0007945803994845469
8.9,0.9,8.6,4.5,1.1,3.36,High,0.002344386303983923,0,0,0.00013583351627368006
6.7,0.7,5.0,2.7,8.9,3.15,High,0.00362561570623557,0,0,0.00018534574229030264
5.9,3.4,6.3,1.4,7.0,2.48,Low,0.004373867160355869,0,0,0.0026843859662770224
7.4,2.0,6.1,1.6,6.9,3.22,Moderate,0.0016402834108403897,0,0,0.000869963336804685
8.9,1.8,8.6,3.5,1.2,3.17,High,0.0018500495369262733,0,0,0.0001150233795780501
5.7,3.9,9.1,1.1,4.2,2.81,Low,0.0031817346309317165,0,0,0.00011880993210493869
5.7,3.0,7.3,4.7,3.3,2.82,Low,0.002177215009245881,0,0,0.0003931698352492239
8.7,2.4,8.4,0.1,4.4,3.51,High,0.002327158697741651,0,0,0.00012239229057152412
5.0,0.1,9.3,4.1,5.5,2.47,Low,0.005094073346880536,0,0,7.776020262106532e-06
6.3,2.8,9.0,1.8,4.1,2.79,Moderate,0.001859353786351576,0,0,0.0001189454918336813
7.5,3.1,6.1,1.6,5.7,3.07,Moderate,0.0016379340459737287,0,0,0.0008908973925552013
6.2,4.0,6.0,3.5,4.3,2.88,Moderate,0.002747978239157913,0,0,0.00034207865926249773
8.2,3.0,9.9,0.5,2.4,3.3,High,0.002609871598234367,0,0,0.0010379668548116323
8.8,1.4,5.9,2.5,5.4,3.29,High,0.001803218466115003,0,0,6.4397347400757465e-06
7.7,4.0,7.0,3.3,2.0,3.44,Moderate,0.0032744784234321834,0,0,0.001332310877579202
6.8,1.6,8.5,5.6,1.5,3.33,Moderate,0.0034090554008998765,0,0,0.00011354670166480623
5.4,0.8,7.5,0.1,10.2,2.86,Low,0.0038843537024576802,0,0,0.00014529512112842108
6.3,2.1,5.1,1.6,8.9,3.49,High,0.005917836676106389,0,0,0.0005483985649362502
9.6,2.6,7.1,4.4,0.3,3.54,High,0.003032250158269763,0,0,1.0417141868671884e-05
8.9,0.8,5.7,4.1,4.5,3.62,High,0.0033356056502372,0,0,7.249792854799534e-06
8.7,2.5,9.9,1.5,1.4,3.36,High,0.001989133949813705,0,0,0.00046092870465613134
5.6,3.3,6.3,4.7,4.1,2.85,Low,0.002628290285200096,0,0,0.0006120748985215632
8.0,1.8,6.8,2.1,5.3,3.23,Moderate,0.0008286933153451694,0,0,0.0004924522491837956
8.2,3.0,8.4,0.9,3.5,3.52,High,0.0024349385685692696,0,0,0.00029087458646896144
7.4,2.1,8.9,3.7,1.9,3.1,Moderate,0.001268452058991024,0,0,6.618877516639917e-05
7.0,3.6,5.8,6.0,1.6,2.99,High,0.0036608485332474796,0,0,0.00035905520158356055
8.6,3.2,9.3,2.9,0.0,3.38,High,0.0024498697820639096,0,0,0.0004263075009620803
6.5,2.8,5.6,2.4,6.7,2.9,High,0.0018487718110552908,0,0,0.0002682979692526702
8.0,2.0,8.2,5.6,0.2,3.4,Moderate,0.0028055977663061847,0,0,0.0006770368083685296
5.3,2.3,9.3,2.9,4.2,2.82,Low,0.0027526955083305017,0,0,1.3013826197604072e-05
6.7,0.6,9.2,3.1,4.4,2.85,Moderate,0.0024644518253906828,0,0,4.4987016128761366e-05
9.7,3.2,8.5,0.0,2.6,3.19,High,0.0038638178239246896,0,0,5.057524513410399e-05
9.6,0.7,6.4,3.1,4.2,3.38,High,0.002595964245886878,0,0,3.814096118052103e-06
6.3,0.8,8.0,0.5,8.4,2.91,Moderate,0.002285662813615517,0,0,0.00010850906226174063
8.6,2.2,7.1,3.4,2.7,3.18,High,0.0011556078287636936,0,0,2.4753120153747295e-05
6.8,3.7,5.3,4.0,4.2,3.04,High,0.002865847796131109,0,0,0.00021123259603984958
5.9,1.2,8.6,0.5,7.8,2.92,Low,0.0026190126956617066,0,0,0.000416060047948247
9.1,2.9,8.6,0.3,3.1,3.56,High,0.002604368237979335,0,0,8.826791142837295e-05
9.2,0.2,5.1,2.2,7.3,3.61,High,0.004420687563549243,0,0,2.589421876439623e-06
5.7,2.2,9.6,2.3,4.2,2.98,Low,0.002764147662382362,0,0,7.425897493694065e-05
5.5,2.4,7.3,5.6,3.2,2.77,Low,0.002794692793169967,0,0,0.00023060818360289408
5.6,0.8,5.1,2.6,9.9,2.97,High,0.002876134740082019,0,0,0.0009435063226945792
8.0,2.5,7.7,0.5,5.3,3.12,Moderate,0.0012419781668546466,0,0,0.0004512724061019299
